date,building,zone,usage_liters,temperature_c,rainfall_mm,is_anomaly,day_of_week,month
2026-07-22,Library,Academic Zone,10689,31.5,5.1,0,Wednesday,July
2026-07-22,Cafeteria,Recreation Zone,22568,24.9,24.4,0,Wednesday,July
2026-07-23,Block A,Hostel Zone,62695,32.8,20.4,0,Thursday,July
2026-07-23,Block B,Hostel Zone,69537,36.6,12.5,0,Thursday,July
2026-07-23,Block C,Hostel Zone,72885,23.3,41.0,0,Thursday,July
2026-07-23,Block D,Hostel Zone,59982,30.6,4.6,0,Thursday,July
2026-07-23,Admin Block,Admin Zone,17935,34.5,16.9,0,Thursday,July
2026-07-23,Library,Academic Zone,10577,31.4,6.8,0,Thursday,July
2026-07-23,Cafeteria,Recreation Zone,22039,29.2,9.5,0,Thursday,July
2026-07-24,Block A,Hostel Zone,70260,29.9,2.6,0,Friday,July
2026-07-24,Block B,Hostel Zone,73453,26.3,9.6,0,Friday,July
2026-07-24,Block C,Hostel Zone,75696,30.6,20.0,0,Friday,July
2026-07-24,Block D,Hostel Zone,80506,32.0,11.7,0,Friday,July
2026-07-24,Admin Block,Admin Zone,16299,34.6,14.9,0,Friday,July
2026-07-24,Library,Academic Zone,12012,28.8,2.6,0,Friday,July
2026-07-24,Cafeteria,Recreation Zone,21370,27.2,13.6,0,Friday,July
2026-07-25,Block A,Hostel Zone,48013,33.9,29.5,0,Saturday,July
2026-07-25,Block B,Hostel Zone,55249,32.3,2.6,0,Saturday,July
2026-07-25,Block C,Hostel Zone,46663,29.7,4.5,0,Saturday,July
2026-07-25,Block D,Hostel Zone,49448,30.4,6.7,0,Saturday,July
2026-07-25,Admin Block,Admin Zone,10375,32.3,14.3,0,Saturday,July
2026-07-25,Library,Academic Zone,8399,26.8,4.5,0,Saturday,July
2026-07-25,Cafeteria,Recreation Zone,16525,29.8,22.0,0,Saturday,July
2026-07-26,Block A,Hostel Zone,39786,25.8,28.4,0,Sunday,July
2026-07-26,Block B,Hostel Zone,41562,32.1,26.0,0,Sunday,July
2026-07-26,Block C,Hostel Zone,51681,30.9,6.1,0,Sunday,July
2026-07-26,Block D,Hostel Zone,47796,30.7,24.6,0,Sunday,July
2026-07-26,Admin Block,Admin Zone,12644,33.3,31.8,0,Sunday,July
2026-07-26,Library,Academic Zone,8104,30.8,6.9,0,Sunday,July
2026-07-26,Cafeteria,Recreation Zone,17151,27.3,31.6,0,Sunday,July
2026-07-27,Block A,Hostel Zone,75376,30.9,21.1,0,Monday,July
2026-07-27,Block B,Hostel Zone,95206,26.9,11.4,0,Monday,July
2026-07-27,Block C,Hostel Zone,74658,25.5,6.3,0,Monday,July
2026-07-27,Block D,Hostel Zone,68419,31.6,11.6,0,Monday,July
2026-07-27,Admin Block,Admin Zone,17887,29.4,2.9,0,Monday,July
2026-07-27,Library,Academic Zone,12429,31.5,23.5,0,Monday,July
2026-07-27,Cafeteria,Recreation Zone,23486,30.7,16.9,0,Monday,July
2026-07-28,Block A,Hostel Zone,60235,31.2,5.4,0,Tuesday,July
2026-07-28,Block B,Hostel Zone,88274,29.5,4.2,0,Tuesday,July
2026-07-28,Block C,Hostel Zone,63439,32.5,10.5,0,Tuesday,July
2026-07-28,Block D,Hostel Zone,79961,29.3,9.3,0,Tuesday,July
2026-07-28,Admin Block,Admin Zone,19886,30.0,2.8,0,Tuesday,July
2026-07-28,Library,Academic Zone,12785,33.4,28.1,0,Tuesday,July
2026-07-28,Cafeteria,Recreation Zone,22516,28.6,18.5,0,Tuesday,July
2026-07-29,Block A,Hostel Zone,75775,33.5,16.5,0,Wednesday,July
2026-07-29,Block B,Hostel Zone,71247,27.3,1.3,0,Wednesday,July
2026-07-29,Block C,Hostel Zone,59743,28.1,7.6,0,Wednesday,July
2026-07-29,Block D,Hostel Zone,76694,25.7,37.1,0,Wednesday,July
2026-07-29,Admin Block,Admin Zone,14765,29.5,24.9,0,Wednesday,July
2026-07-29,Library,Academic Zone,12092,28.4,38.6,0,Wednesday,July
2026-07-29,Cafeteria,Recreation Zone,23587,30.0,4.5,0,Wednesday,July
2026-07-30,Block A,Hostel Zone,71562,28.7,15.6,0,Thursday,July
2026-07-30,Block B,Hostel Zone,189673,31.2,4.2,1,Thursday,July
2026-07-30,Block C,Hostel Zone,59963,32.4,7.3,0,Thursday,July
2026-07-30,Block D,Hostel Zone,70728,37.3,17.2,0,Thursday,July
2026-07-30,Admin Block,Admin Zone,16990,37.4,4.5,0,Thursday,July
2026-07-30,Library,Academic Zone,11364,30.1,37.1,0,Thursday,July
2026-07-30,Cafeteria,Recreation Zone,24219,31.9,6.1,0,Thursday,July
2026-07-31,Block A,Hostel Zone,83284,35.8,15.2,0,Friday,July
2026-07-31,Block B,Hostel Zone,64863,29.9,8.1,0,Friday,July
2026-07-31,Block C,Hostel Zone,62185,26.0,8.6,0,Friday,July
2026-07-31,Block D,Hostel Zone,69142,28.3,9.8,0,Friday,July
2026-07-31,Admin Block,Admin Zone,15780,27.8,10.8,0,Friday,July
2026-07-31,Library,Academic Zone,13731,34.6,7.3,0,Friday,July
2026-07-31,Cafeteria,Recreation Zone,22501,26.3,17.4,0,Friday,July
2026-08-01,Block A,Hostel Zone,42706,35.3,15.1,0,Saturday,August
2026-08-01,Block B,Hostel Zone,41385,36.5,16.2,0,Saturday,August
2026-08-01,Block C,Hostel Zone,44257,35.4,5.3,0,Saturday,August
2026-08-01,Block D,Hostel Zone,43789,27.3,37.9,0,Saturday,August
2026-08-01,Admin Block,Admin Zone,11688,31.5,32.3,0,Saturday,August
2026-08-01,Library,Academic Zone,6603,38.9,15.2,0,Saturday,August
2026-08-01,Cafeteria,Recreation Zone,14589,34.6,21.4,0,Saturday,August
2026-08-02,Block A,Hostel Zone,41626,33.7,5.5,0,Sunday,August
2026-08-02,Block B,Hostel Zone,52884,33.2,18.7,0,Sunday,August
2026-08-02,Block C,Hostel Zone,42287,38.0,10.6,0,Sunday,August
2026-08-02,Block D,Hostel Zone,44178,32.7,10.9,0,Sunday,August
2026-08-02,Admin Block,Admin Zone,11892,28.3,32.6,0,Sunday,August
2026-08-02,Library,Academic Zone,6984,32.9,11.5,0,Sunday,August
2026-08-02,Cafeteria,Recreation Zone,14576,29.3,8.8,0,Sunday,August
2026-08-03,Block A,Hostel Zone,74708,31.7,16.8,0,Monday,August
2026-08-03,Block B,Hostel Zone,76667,34.4,18.5,0,Monday,August
2026-08-03,Block C,Hostel Zone,64107,32.2,15.2,0,Monday,August
2026-08-03,Block D,Hostel Zone,61853,33.5,17.0,0,Monday,August
2026-08-03,Admin Block,Admin Zone,15641,34.6,18.9,0,Monday,August
2026-08-03,Library,Academic Zone,12418,27.8,24.8,0,Monday,August
2026-08-03,Cafeteria,Recreation Zone,20311,30.3,3.6,0,Monday,August
2026-08-04,Block A,Hostel Zone,58809,39.9,30.9,0,Tuesday,August
2026-08-04,Block B,Hostel Zone,67124,30.4,33.4,0,Tuesday,August
2026-08-04,Block C,Hostel Zone,67385,32.1,12.4,0,Tuesday,August
2026-08-04,Block D,Hostel Zone,67601,31.4,17.3,0,Tuesday,August
2026-08-04,Admin Block,Admin Zone,17507,33.0,23.8,0,Tuesday,August
2026-08-04,Library,Academic Zone,12293,36.3,28.6,0,Tuesday,August
2026-08-04,Cafeteria,Recreation Zone,21912,33.6,7.4,0,Tuesday,August
2026-08-05,Block A,Hostel Zone,65107,37.4,9.8,0,Wednesday,August
2026-08-05,Block B,Hostel Zone,70564,34.6,5.5,0,Wednesday,August
2026-08-05,Block C,Hostel Zone,63196,34.4,22.4,0,Wednesday,August
2026-08-05,Block D,Hostel Zone,62306,28.9,6.8,0,Wednesday,August
2026-08-05,Admin Block,Admin Zone,17890,32.7,26.7,0,Wednesday,August
2026-08-05,Library,Academic Zone,10674,35.0,3.5,0,Wednesday,August
2026-08-05,Cafeteria,Recreation Zone,17539,36.0,30.4,0,Wednesday,August
2026-08-06,Block A,Hostel Zone,68354,34.1,2.6,0,Thursday,August
2026-08-06,Block B,Hostel Zone,70549,32.9,42.4,0,Thursday,August
2026-08-06,Block C,Hostel Zone,66515,34.4,6.8,0,Thursday,August
2026-08-06,Block D,Hostel Zone,66906,31.3,35.1,0,Thursday,August
2026-08-06,Admin Block,Admin Zone,15319,35.9,36.1,0,Thursday,August
2026-08-06,Library,Academic Zone,10810,33.7,23.3,0,Thursday,August
2026-08-06,Cafeteria,Recreation Zone,20441,31.3,8.9,0,Thursday,August
2026-08-07,Block A,Hostel Zone,56305,33.0,16.2,0,Friday,August
2026-08-07,Block B,Hostel Zone,75252,29.3,34.8,0,Friday,August
2026-08-07,Block C,Hostel Zone,63149,41.8,7.2,0,Friday,August
2026-08-07,Block D,Hostel Zone,60008,33.0,14.1,0,Friday,August
2026-08-07,Admin Block,Admin Zone,14893,36.3,1.9,0,Friday,August
2026-08-07,Library,Academic Zone,10908,30.7,17.6,0,Friday,August
2026-08-07,Cafeteria,Recreation Zone,17603,30.9,32.2,0,Friday,August
2026-08-08,Block A,Hostel Zone,42629,31.1,25.4,0,Saturday,August
2026-08-08,Block B,Hostel Zone,45801,28.7,38.0,0,Saturday,August
2026-08-08,Block C,Hostel Zone,35772,34.2,37.3,0,Saturday,August
2026-08-08,Block D,Hostel Zone,47692,28.3,11.3,0,Saturday,August
2026-08-08,Admin Block,Admin Zone,11496,32.1,38.2,0,Saturday,August
2026-08-08,Library,Academic Zone,6387,32.9,19.6,0,Saturday,August
2026-08-08,Cafeteria,Recreation Zone,14325,37.8,8.2,0,Saturday,August
2026-08-09,Block A,Hostel Zone,46941,36.5,11.4,0,Sunday,August
2026-08-09,Block B,Hostel Zone,39145,31.1,11.2,0,Sunday,August
2026-08-09,Block C,Hostel Zone,38296,39.6,51.4,0,Sunday,August
2026-08-09,Block D,Hostel Zone,44670,32.2,12.8,0,Sunday,August
2026-08-09,Admin Block,Admin Zone,12088,28.0,34.7,0,Sunday,August
2026-08-09,Library,Academic Zone,6792,34.6,11.6,0,Sunday,August
2026-08-09,Cafeteria,Recreation Zone,14023,34.0,1.6,0,Sunday,August
2026-08-10,Block A,Hostel Zone,77483,34.1,16.0,0,Monday,August
2026-08-10,Block B,Hostel Zone,82135,32.4,21.6,0,Monday,August
2026-08-10,Block C,Hostel Zone,62950,34.1,16.3,0,Monday,August
2026-08-10,Block D,Hostel Zone,68386,38.7,19.2,0,Monday,August
2026-08-10,Admin Block,Admin Zone,18533,40.8,11.4,0,Monday,August
2026-08-10,Library,Academic Zone,12576,33.9,5.6,0,Monday,August
2026-08-10,Cafeteria,Recreation Zone,17820,33.0,91.4,0,Monday,August
2026-08-11,Block A,Hostel Zone,59432,33.6,17.6,0,Tuesday,August
2026-08-11,Block B,Hostel Zone,74109,34.4,26.1,0,Tuesday,August
2026-08-11,Block C,Hostel Zone,65531,33.3,12.7,0,Tuesday,August
2026-08-11,Block D,Hostel Zone,69121,35.7,10.8,0,Tuesday,August
2026-08-11,Admin Block,Admin Zone,16311,32.6,25.6,0,Tuesday,August
2026-08-11,Library,Academic Zone,19326,30.9,13.0,1,Tuesday,August
2026-08-11,Cafeteria,Recreation Zone,22450,36.6,21.4,0,Tuesday,August
2026-08-12,Block A,Hostel Zone,68366,33.9,18.3,0,Wednesday,August
2026-08-12,Block B,Hostel Zone,69912,35.6,26.5,0,Wednesday,August
2026-08-12,Block C,Hostel Zone,63271,36.7,24.8,0,Wednesday,August
2026-08-12,Block D,Hostel Zone,66824,31.7,21.4,0,Wednesday,August
2026-08-12,Admin Block,Admin Zone,13903,36.3,66.9,0,Wednesday,August
2026-08-12,Library,Academic Zone,11839,33.0,13.5,0,Wednesday,August
2026-08-12,Cafeteria,Recreation Zone,23539,38.7,11.9,0,Wednesday,August
2026-08-13,Block A,Hostel Zone,76663,33.5,32.7,0,Thursday,August
2026-08-13,Block B,Hostel Zone,76419,33.6,28.4,0,Thursday,August
2026-08-13,Block C,Hostel Zone,60301,30.7,4.4,0,Thursday,August
2026-08-13,Block D,Hostel Zone,71428,30.2,8.0,0,Thursday,August
2026-08-13,Admin Block,Admin Zone,15955,34.7,53.7,0,Thursday,August
2026-08-13,Library,Academic Zone,11105,33.5,14.4,0,Thursday,August
2026-08-13,Cafeteria,Recreation Zone,19954,31.4,56.6,0,Thursday,August
2026-08-14,Block A,Hostel Zone,67718,29.9,6.5,0,Friday,August
2026-08-14,Block B,Hostel Zone,73957,33.3,25.6,0,Friday,August
2026-08-14,Block C,Hostel Zone,70947,33.9,3.5,0,Friday,August
2026-08-14,Block D,Hostel Zone,80437,37.8,12.5,0,Friday,August
2026-08-14,Admin Block,Admin Zone,15945,38.7,16.0,0,Friday,August
2026-08-14,Library,Academic Zone,11792,30.9,4.6,0,Friday,August
2026-08-14,Cafeteria,Recreation Zone,19345,36.2,1.6,0,Friday,August
2026-08-15,Block A,Hostel Zone,42383,37.2,7.2,0,Saturday,August
2026-08-15,Block B,Hostel Zone,49474,29.8,12.3,0,Saturday,August
2026-08-15,Block C,Hostel Zone,39748,35.7,23.9,0,Saturday,August
2026-08-15,Block D,Hostel Zone,48481,31.3,41.5,0,Saturday,August
2026-08-15,Admin Block,Admin Zone,11224,33.8,53.7,0,Saturday,August
2026-08-15,Library,Academic Zone,7098,34.8,29.1,0,Saturday,August
2026-08-15,Cafeteria,Recreation Zone,13455,31.3,22.9,0,Saturday,August
2026-08-16,Block A,Hostel Zone,45773,34.3,53.3,0,Sunday,August
2026-08-16,Block B,Hostel Zone,42011,32.6,23.0,0,Sunday,August
2026-08-16,Block C,Hostel Zone,47085,34.9,14.3,0,Sunday,August
2026-08-16,Block D,Hostel Zone,44416,32.5,25.6,0,Sunday,August
2026-08-16,Admin Block,Admin Zone,11633,28.5,32.0,0,Sunday,August
2026-08-16,Library,Academic Zone,7417,40.5,8.0,0,Sunday,August
2026-08-16,Cafeteria,Recreation Zone,28744,32.4,15.4,1,Sunday,August
2026-08-17,Block A,Hostel Zone,68962,28.4,11.9,0,Monday,August
2026-08-17,Block B,Hostel Zone,63787,33.8,3.9,0,Monday,August
2026-08-17,Block C,Hostel Zone,69381,36.0,8.0,0,Monday,August
2026-08-17,Block D,Hostel Zone,67306,39.0,60.2,0,Monday,August
2026-08-17,Admin Block,Admin Zone,18290,31.5,29.9,0,Monday,August
2026-08-17,Library,Academic Zone,12133,32.9,23.9,0,Monday,August
2026-08-17,Cafeteria,Recreation Zone,19177,36.8,6.7,0,Monday,August
2026-08-18,Block A,Hostel Zone,62972,29.6,6.6,0,Tuesday,August
2026-08-18,Block B,Hostel Zone,77033,30.6,20.3,0,Tuesday,August
2026-08-18,Block C,Hostel Zone,61340,35.5,20.4,0,Tuesday,August
2026-08-18,Block D,Hostel Zone,72153,37.8,14.9,0,Tuesday,August
2026-08-18,Admin Block,Admin Zone,13585,34.2,25.7,0,Tuesday,August
2026-08-18,Library,Academic Zone,11348,32.6,24.3,0,Tuesday,August
2026-08-18,Cafeteria,Recreation Zone,20141,31.8,15.8,0,Tuesday,August
2026-08-19,Block A,Hostel Zone,54171,35.1,5.9,0,Wednesday,August
2026-08-19,Block B,Hostel Zone,54762,33.1,16.6,0,Wednesday,August
2026-08-19,Block C,Hostel Zone,55896,33.1,24.8,0,Wednesday,August
2026-08-19,Block D,Hostel Zone,68731,31.3,17.6,0,Wednesday,August
2026-08-19,Admin Block,Admin Zone,14945,36.4,41.0,0,Wednesday,August
2026-08-19,Library,Academic Zone,12615,32.9,3.0,0,Wednesday,August
2026-08-19,Cafeteria,Recreation Zone,19119,32.0,18.4,0,Wednesday,August
2026-08-20,Block A,Hostel Zone,71624,32.5,55.0,0,Thursday,August
2026-08-20,Block B,Hostel Zone,65352,29.9,20.5,0,Thursday,August
2026-08-20,Block C,Hostel Zone,61289,27.3,15.2,0,Thursday,August
2026-08-20,Block D,Hostel Zone,64821,37.8,37.4,0,Thursday,August
2026-08-20,Admin Block,Admin Zone,16576,30.7,34.6,0,Thursday,August
2026-08-20,Library,Academic Zone,11313,26.9,24.6,0,Thursday,August
2026-08-20,Cafeteria,Recreation Zone,22116,34.5,11.6,0,Thursday,August
2026-08-21,Block A,Hostel Zone,72562,33.2,10.0,0,Friday,August
2026-08-21,Block B,Hostel Zone,75855,36.3,8.4,0,Friday,August
2026-08-21,Block C,Hostel Zone,58932,32.1,22.2,0,Friday,August
2026-08-21,Block D,Hostel Zone,73985,31.9,20.6,0,Friday,August
2026-08-21,Admin Block,Admin Zone,15779,33.5,0.9,0,Friday,August
2026-08-21,Library,Academic Zone,22332,29.4,34.7,1,Friday,August
2026-08-21,Cafeteria,Recreation Zone,21805,35.6,7.6,0,Friday,August
2026-08-22,Block A,Hostel Zone,45470,33.0,20.8,0,Saturday,August
2026-08-22,Block B,Hostel Zone,47557,31.4,14.4,0,Saturday,August
2026-08-22,Block C,Hostel Zone,40038,38.0,30.9,0,Saturday,August
2026-08-22,Block D,Hostel Zone,45999,35.1,7.4,0,Saturday,August
2026-08-22,Admin Block,Admin Zone,9942,36.5,11.5,0,Saturday,August
2026-08-22,Library,Academic Zone,7331,31.2,11.3,0,Saturday,August
2026-08-22,Cafeteria,Recreation Zone,15012,35.7,4.5,0,Saturday,August
2026-08-23,Block A,Hostel Zone,45552,31.3,8.3,0,Sunday,August
2026-08-23,Block B,Hostel Zone,49350,33.9,33.0,0,Sunday,August
2026-08-23,Block C,Hostel Zone,43986,36.9,7.4,0,Sunday,August
2026-08-23,Block D,Hostel Zone,47648,30.8,50.2,0,Sunday,August
2026-08-23,Admin Block,Admin Zone,10671,38.0,15.7,0,Sunday,August
2026-08-23,Library,Academic Zone,6907,34.3,37.0,0,Sunday,August
2026-08-23,Cafeteria,Recreation Zone,12699,30.5,5.2,0,Sunday,August
2026-08-24,Block A,Hostel Zone,58171,34.5,38.6,0,Monday,August
2026-08-24,Block B,Hostel Zone,71180,36.3,24.6,0,Monday,August
2026-08-24,Block C,Hostel Zone,53065,31.6,19.9,0,Monday,August
2026-08-24,Block D,Hostel Zone,66051,33.0,8.0,0,Monday,August
2026-08-24,Admin Block,Admin Zone,15854,39.1,12.0,0,Monday,August
2026-08-24,Library,Academic Zone,10599,35.3,13.2,0,Monday,August
2026-08-24,Cafeteria,Recreation Zone,23437,38.5,29.2,0,Monday,August
2026-08-25,Block A,Hostel Zone,109452,29.4,21.5,1,Tuesday,August
2026-08-25,Block B,Hostel Zone,75170,31.7,30.9,0,Tuesday,August
2026-08-25,Block C,Hostel Zone,62487,35.3,43.3,0,Tuesday,August
2026-08-25,Block D,Hostel Zone,67361,34.7,4.4,0,Tuesday,August
2026-08-25,Admin Block,Admin Zone,17325,30.0,8.4,0,Tuesday,August
2026-08-25,Library,Academic Zone,12081,33.1,40.1,0,Tuesday,August
2026-08-25,Cafeteria,Recreation Zone,18139,37.6,20.5,0,Tuesday,August
2026-08-26,Block A,Hostel Zone,67122,32.4,15.6,0,Wednesday,August
2026-08-26,Block B,Hostel Zone,68439,33.7,22.7,0,Wednesday,August
2026-08-26,Block C,Hostel Zone,67083,33.2,11.7,0,Wednesday,August
2026-08-26,Block D,Hostel Zone,66096,35.7,27.8,0,Wednesday,August
2026-08-26,Admin Block,Admin Zone,16589,34.6,10.0,0,Wednesday,August
2026-08-26,Library,Academic Zone,11662,36.1,44.7,0,Wednesday,August
2026-08-26,Cafeteria,Recreation Zone,18370,29.8,27.4,0,Wednesday,August
2026-08-27,Block A,Hostel Zone,72249,33.3,40.6,0,Thursday,August
2026-08-27,Block B,Hostel Zone,74287,37.2,27.7,0,Thursday,August
2026-08-27,Block C,Hostel Zone,58851,31.7,20.1,0,Thursday,August
2026-08-27,Block D,Hostel Zone,65531,36.7,16.3,0,Thursday,August
2026-08-27,Admin Block,Admin Zone,17982,34.3,17.0,0,Thursday,August
2026-08-27,Library,Academic Zone,10339,33.9,34.8,0,Thursday,August
2026-08-27,Cafeteria,Recreation Zone,39986,36.5,9.8,1,Thursday,August
2026-08-28,Block A,Hostel Zone,61813,35.0,4.4,0,Friday,August
2026-08-28,Block B,Hostel Zone,69476,32.0,1.5,0,Friday,August
2026-08-28,Block C,Hostel Zone,71071,35.8,19.7,0,Friday,August
2026-08-28,Block D,Hostel Zone,64488,31.0,30.5,0,Friday,August
2026-08-28,Admin Block,Admin Zone,17793,36.5,22.5,0,Friday,August
2026-08-28,Library,Academic Zone,10988,33.0,27.6,0,Friday,August
2026-08-28,Cafeteria,Recreation Zone,20890,30.7,12.5,0,Friday,August
2026-08-29,Block A,Hostel Zone,42882,35.6,11.3,0,Saturday,August
2026-08-29,Block B,Hostel Zone,49347,40.6,9.0,0,Saturday,August
2026-08-29,Block C,Hostel Zone,41214,34.7,23.0,0,Saturday,August
2026-08-29,Block D,Hostel Zone,40522,36.6,5.1,0,Saturday,August
2026-08-29,Admin Block,Admin Zone,10258,39.8,17.4,0,Saturday,August
2026-08-29,Library,Academic Zone,6956,32.1,28.4,0,Saturday,August
2026-08-29,Cafeteria,Recreation Zone,14695,38.2,51.6,0,Saturday,August
2026-08-30,Block A,Hostel Zone,42427,42.6,9.4,0,Sunday,August
2026-08-30,Block B,Hostel Zone,48148,29.7,12.8,0,Sunday,August
2026-08-30,Block C,Hostel Zone,37527,37.6,23.7,0,Sunday,August
2026-08-30,Block D,Hostel Zone,44113,30.1,6.3,0,Sunday,August
2026-08-30,Admin Block,Admin Zone,10857,37.6,37.7,0,Sunday,August
2026-08-30,Library,Academic Zone,7289,29.6,10.4,0,Sunday,August
2026-08-30,Cafeteria,Recreation Zone,12696,32.1,33.2,0,Sunday,August
2026-08-31,Block A,Hostel Zone,65863,36.0,27.0,0,Monday,August
2026-08-31,Block B,Hostel Zone,72097,34.2,11.8,0,Monday,August
2026-08-31,Block C,Hostel Zone,63491,32.8,10.7,0,Monday,August
2026-08-31,Block D,Hostel Zone,69247,36.0,4.8,0,Monday,August
2026-08-31,Admin Block,Admin Zone,18268,30.9,17.3,0,Monday,August
2026-08-31,Library,Academic Zone,10701,32.2,24.1,0,Monday,August
2026-08-31,Cafeteria,Recreation Zone,48282,36.4,14.5,1,Monday,August
2026-09-01,Block A,Hostel Zone,47377,42.3,18.7,0,Tuesday,September
2026-09-01,Block B,Hostel Zone,68701,35.3,11.1,0,Tuesday,September
2026-09-01,Block C,Hostel Zone,57017,32.2,17.0,0,Tuesday,September
2026-09-01,Block D,Hostel Zone,66583,36.5,36.4,0,Tuesday,September
2026-09-01,Admin Block,Admin Zone,14089,30.8,17.5,0,Tuesday,September
2026-09-01,Library,Academic Zone,9849,33.5,16.6,0,Tuesday,September
2026-09-01,Cafeteria,Recreation Zone,17092,39.9,9.1,0,Tuesday,September
2026-09-02,Block A,Hostel Zone,54388,35.9,21.0,0,Wednesday,September
2026-09-02,Block B,Hostel Zone,69021,36.9,19.1,0,Wednesday,September
2026-09-02,Block C,Hostel Zone,55398,32.8,8.0,0,Wednesday,September
2026-09-02,Block D,Hostel Zone,54430,33.5,7.4,0,Wednesday,September
2026-09-02,Admin Block,Admin Zone,14380,32.6,19.7,0,Wednesday,September
2026-09-02,Library,Academic Zone,9849,36.7,16.3,0,Wednesday,September
2026-09-02,Cafeteria,Recreation Zone,19915,36.8,4.8,0,Wednesday,September
2026-09-03,Block A,Hostel Zone,59107,32.5,11.2,0,Thursday,September
2026-09-03,Block B,Hostel Zone,61471,39.9,4.6,0,Thursday,September
2026-09-03,Block C,Hostel Zone,55649,39.5,31.0,0,Thursday,September
2026-09-03,Block D,Hostel Zone,57628,30.7,11.6,0,Thursday,September
2026-09-03,Admin Block,Admin Zone,16843,37.9,28.4,0,Thursday,September
2026-09-03,Library,Academic Zone,9449,34.9,1.4,0,Thursday,September
2026-09-03,Cafeteria,Recreation Zone,16356,35.2,9.2,0,Thursday,September
2026-09-04,Block A,Hostel Zone,54964,40.8,6.1,0,Friday,September
2026-09-04,Block B,Hostel Zone,59601,41.0,44.1,0,Friday,September
2026-09-04,Block C,Hostel Zone,49394,34.8,17.6,0,Friday,September
2026-09-04,Block D,Hostel Zone,115005,37.8,32.2,1,Friday,September
2026-09-04,Admin Block,Admin Zone,15309,31.1,17.8,0,Friday,September
2026-09-04,Library,Academic Zone,8902,33.6,10.6,0,Friday,September
2026-09-04,Cafeteria,Recreation Zone,18672,35.5,6.9,0,Friday,September
2026-09-05,Block A,Hostel Zone,40086,38.8,7.7,0,Saturday,September
2026-09-05,Block B,Hostel Zone,41095,35.1,12.4,0,Saturday,September
2026-09-05,Block C,Hostel Zone,35041,36.7,18.7,0,Saturday,September
2026-09-05,Block D,Hostel Zone,40326,39.0,32.7,0,Saturday,September
2026-09-05,Admin Block,Admin Zone,9222,34.6,3.9,0,Saturday,September
2026-09-05,Library,Academic Zone,6625,33.4,26.7,0,Saturday,September
2026-09-05,Cafeteria,Recreation Zone,11859,38.2,16.7,0,Saturday,September
2026-09-06,Block A,Hostel Zone,41944,38.5,16.2,0,Sunday,September
2026-09-06,Block B,Hostel Zone,38893,28.5,7.5,0,Sunday,September
2026-09-06,Block C,Hostel Zone,36687,37.5,11.5,0,Sunday,September
2026-09-06,Block D,Hostel Zone,42533,37.0,14.3,0,Sunday,September
2026-09-06,Admin Block,Admin Zone,8917,34.5,17.6,0,Sunday,September
2026-09-06,Library,Academic Zone,5807,34.5,12.7,0,Sunday,September
2026-09-06,Cafeteria,Recreation Zone,12850,37.6,7.2,0,Sunday,September
2026-09-07,Block A,Hostel Zone,58887,34.5,20.6,0,Monday,September
2026-09-07,Block B,Hostel Zone,70172,32.3,25.7,0,Monday,September
2026-09-07,Block C,Hostel Zone,53018,30.6,35.0,0,Monday,September
2026-09-07,Block D,Hostel Zone,58682,35.8,10.4,0,Monday,September
2026-09-07,Admin Block,Admin Zone,13607,37.4,31.7,0,Monday,September
2026-09-07,Library,Academic Zone,9304,36.3,8.6,0,Monday,September
2026-09-07,Cafeteria,Recreation Zone,17267,26.6,2.7,0,Monday,September
2026-09-08,Block A,Hostel Zone,71391,32.7,15.2,0,Tuesday,September
2026-09-08,Block B,Hostel Zone,57243,34.3,11.3,0,Tuesday,September
2026-09-08,Block C,Hostel Zone,60151,37.3,13.6,0,Tuesday,September
2026-09-08,Block D,Hostel Zone,59268,35.0,17.4,0,Tuesday,September
2026-09-08,Admin Block,Admin Zone,12872,37.0,32.1,0,Tuesday,September
2026-09-08,Library,Academic Zone,9359,34.2,18.1,0,Tuesday,September
2026-09-08,Cafeteria,Recreation Zone,19437,41.6,17.7,0,Tuesday,September
2026-09-09,Block A,Hostel Zone,51625,34.9,12.0,0,Wednesday,September
2026-09-09,Block B,Hostel Zone,59013,36.8,3.6,0,Wednesday,September
2026-09-09,Block C,Hostel Zone,56978,33.6,8.4,0,Wednesday,September
2026-09-09,Block D,Hostel Zone,54198,33.5,20.0,0,Wednesday,September
2026-09-09,Admin Block,Admin Zone,12878,35.8,3.1,0,Wednesday,September
2026-09-09,Library,Academic Zone,10343,37.8,11.2,0,Wednesday,September
2026-09-09,Cafeteria,Recreation Zone,17632,35.7,11.7,0,Wednesday,September
2026-09-10,Block A,Hostel Zone,67672,35.0,2.4,0,Thursday,September
2026-09-10,Block B,Hostel Zone,67585,31.9,31.5,0,Thursday,September
2026-09-10,Block C,Hostel Zone,50841,35.6,16.5,0,Thursday,September
2026-09-10,Block D,Hostel Zone,51106,34.2,16.9,0,Thursday,September
2026-09-10,Admin Block,Admin Zone,13939,33.8,6.4,0,Thursday,September
2026-09-10,Library,Academic Zone,10499,33.4,35.7,0,Thursday,September
2026-09-10,Cafeteria,Recreation Zone,18330,33.4,50.1,0,Thursday,September
2026-09-11,Block A,Hostel Zone,57515,33.1,30.0,0,Friday,September
2026-09-11,Block B,Hostel Zone,55972,30.6,34.4,0,Friday,September
2026-09-11,Block C,Hostel Zone,56573,32.0,72.9,0,Friday,September
